n,exact_holes,max_depth,K3_r3_ratio,K3_r3_margin,K3_bonf_ratio,K3_bonf_margin,K3_best_r,K3_best_ratio,K3_best_margin,K5_r3_ratio,K5_r3_margin,K5_bonf_ratio,K5_bonf_margin,K5_best_r,K5_best_ratio,K5_best_margin,K7_r3_ratio,K7_r3_margin,K7_bonf_ratio,K7_bonf_margin,K7_best_r,K7_best_ratio,K7_best_margin,K9_r3_ratio,K9_r3_margin,K9_bonf_ratio,K9_bonf_margin,K9_best_r,K9_best_ratio,K9_best_margin,K11_r3_ratio,K11_r3_margin,K11_bonf_ratio,K11_bonf_margin,K11_best_r,K11_best_ratio,K11_best_margin
111976,9727,8,1.0367176895,-4111.5,1.42693970136,-47807,3,1.0367176895,-4111.5,0.931759781858,7641.26666667,0.931985425448,7616,3,0.931759781858,7641.26666667,0.92288270956,8635.28571429,0.913151032364,9725,2,0.913151032364,9725,0.919199550697,9047.71111111,0.913133171394,9727,2,0.913133171394,9727,0.917269339101,9263.84848485,0.913133171394,9727,2,0.913133171394,9727
111979,9575,8,1.03799968446,-4255.16666667,1.42700863555,-47816,3,1.03799968446,-4255.16666667,0.933138058624,7487.13333333,0.932933853669,7510,2,0.932933853669,7510,0.92427693713,8479.39285714,0.914501826235,9574,2,0.914501826235,9574,0.92058074381,8893.28888889,0.914492895989,9575,2,0.914492895989,9575,0.918643701322,9110.1969697,0.914492895989,9575,2,0.914492895989,9575
111980,9648,8,1.03696642258,-4139.5,1.42587962136,-47690,3,1.03696642258,-4139.5,0.932496874442,7559,0.93268440793,7538,3,0.932496874442,7559,0.923584249738,8557.03571429,0.913877478121,9644,2,0.913877478121,9644,0.919903752654,8969.17777778,0.913841757457,9648,2,0.913841757457,9648,0.917974936,9185.16666667,0.913841757457,9648,2,0.913841757457,9648
111988,9620,8,1.03813950304,-4271.16666667,1.42842983177,-47979,3,1.03813950304,-4271.16666667,0.932827326737,7522.53333333,0.93269814623,7537,2,0.93269814623,7537,0.923914041811,8520.71428571,0.914115798121,9618,2,0.914115798121,9618,0.920205736329,8936,0.914097939065,9620,2,0.914097939065,9620,0.91826234629,9153.63636364,0.914097939065,9620,2,0.914097939065,9620
111989,9624,8,1.03692029277,-4134.66666667,1.42605077284,-47713,3,1.03692029277,-4134.66666667,0.932639812839,7543.6,0.932939842306,7510,3,0.932639812839,7543.6,0.923774401312,8536.42857143,0.914080847226,9622,2,0.914080847226,9622,0.920105645297,8947.28888889,0.914062988329,9624,2,0.914062988329,9624,0.918182981716,9162.60606061,0.914062988329,9624,2,0.914062988329,9624
112000,9619,8,1.03771130952,-4223.66666667,1.42815178571,-47953,3,1.03771130952,-4223.66666667,0.932792261905,7527.26666667,0.932901785714,7515,3,0.932792261905,7527.26666667,0.923883928571,8525,0.914169642857,9613,2,0.914169642857,9613,0.920193849206,8938.28888889,0.914116071429,9619,2,0.914116071429,9619,0.918260010823,9154.87878788,0.914116071429,9619,2,0.914116071429,9619
112004,9768,8,1.03611031749,-4044.5,1.42428841827,-47522,3,1.03611031749,-4044.5,0.931550658905,7666.6,0.931127459734,7714,2,0.931127459734,7714,0.922629676491,8665.78571429,0.912797757223,9767,2,0.912797757223,9767,0.918912022983,9082.17777778,0.91278882897,9768,2,0.91278882897,9768,0.916963733979,9300.39393939,0.91278882897,9768,2,0.91278882897,9768
112005,9640,8,1.03818877133,-4277.33333333,1.42798982188,-47937,3,1.03818877133,-4277.33333333,0.932659553889,7542.46666667,0.933208338913,7481,3,0.932659553889,7542.46666667,0.923722792988,8543.42857143,0.91395919825,9637,2,0.91395919825,9637,0.920024205269,8957.68888889,0.913932413732,9640,2,0.913932413732,9640,0.918085907961,9174.78787879,0.913932413732,9640,2,0.913932413732,9640
112007,9574,8,1.03675514328,-4116.83333333,1.4252680636,-47633,3,1.03675514328,-4116.83333333,0.933073230542,7496.26666667,0.932888123064,7517,2,0.932888123064,7517,0.924228268896,8486.96428571,0.914549983483,9571,2,0.914549983483,9571,0.920561909325,8897.62222222,0.914523199443,9574,2,0.914523199443,9574,0.918640501635,9112.83333333,0.914523199443,9574,2,0.914523199443,9574
112008,9705,8,1.03680540676,-4122.5,1.42710342118,-47839,3,1.03680540676,-4122.5,0.932026283837,7613.6,0.932049496465,7611,3,0.932026283837,7613.6,0.923117417633,8611.46428571,0.913390114992,9701,2,0.913390114992,9701,0.919429167758,9024.57777778,0.913354403257,9705,2,0.913354403257,9705,0.917496288144,9241.07575758,0.913354403257,9705,2,0.913354403257,9705
112023,9622,8,1.03708910968,-4154.83333333,1.42658204119,-47787,3,1.03708910968,-4154.83333333,0.932638237981,7546.06666667,0.932585272667,7552,2,0.932585272667,7552,0.923811245395,8534.89285714,0.914124777947,9620,2,0.914124777947,9620,0.920145168601,8945.57777778,0.914106924471,9622,2,0.914106924471,9622,0.918223909105,9160.8030303,0.914106924471,9622,2,0.914106924471,9622
112025,9564,8,1.03759279923,-4211.33333333,1.42625306851,-47751,3,1.03759279923,-4211.33333333,0.933245257755,7478.2,0.933434501227,7457,3,0.933245257755,7478.2,0.92435680811,8473.92857143,0.914652979246,9561,2,0.914652979246,9561,0.920680800417,8885.73333333,0.914626199509,9564,2,0.914626199509,9564,0.918754336491,9101.54545455,0.914626199509,9564,2,0.914626199509,9564
112028,9707,8,1.03616060271,-4051,1.42558110472,-47677,3,1.03616060271,-4051,0.93193011271,7625.73333333,0.931874174314,7632,2,0.931874174314,7632,0.923081729568,8617,0.913378798158,9704,2,0.913378798158,9704,0.919406061183,9028.77777778,0.913352019138,9707,2,0.913352019138,9707,0.917479775078,9244.57575758,0.913352019138,9707,2,0.913352019138,9707
112029,9608,9,1.03729986581,-4178.66666667,1.42745182051,-47887,3,1.03729986581,-4178.66666667,0.932871548141,7520.33333333,0.933151237626,7489,3,0.932871548141,7520.33333333,0.923972173022,8517.32142857,0.914325754938,9598,2,0.914325754938,9598,0.920292662317,8929.53333333,0.914236492337,9608,2,0.914236492337,9608,0.918365699141,9145.40909091,0.914236492337,9608,2,0.914236492337,9608
112034,9624,8,1.03750200832,-4201.5,1.42723637467,-47865,3,1.03750200832,-4201.5,0.932771599098,7531.86666667,0.932743631398,7535,2,0.932743631398,7535,0.923866861846,8529.5,0.914115357838,9622,2,0.914115357838,9622,0.920176216347,8942.97777778,0.914097506114,9624,2,0.914097506114,9624,0.918242081273,9159.66666667,0.914097506114,9624,2,0.914097506114,9624
112035,9590,8,1.03779919965,-4234.83333333,1.42817869416,-47971,3,1.03779919965,-4234.83333333,0.932930483034,7514.13333333,0.933154817691,7489,3,0.932930483034,7514.13333333,0.924112044068,8502.10714286,0.914410675235,9589,2,0.914410675235,9589,0.920443710547,8913.08888889,0.914401749453,9590,2,0.914401749453,9590,0.918521268381,9128.46969697,0.914401749453,9590,2,0.914401749453,9590
112038,9673,8,1.03683720404,-4127.16666667,1.427033685,-47844,3,1.03683720404,-4127.16666667,0.932251557507,7590.4,0.932139095664,7603,2,0.932139095664,7603,0.923393976023,8582.78571429,0.91367214695,9672,2,0.91367214695,9672,0.919717913168,8994.64444444,0.913663221407,9673,2,0.913663221407,9673,0.917791420335,9210.48484848,0.913663221407,9673,2,0.913663221407,9673
112039,9616,8,1.03717158013,-4164.66666667,1.42677103509,-47815,3,1.03717158013,-4164.66666667,0.932801375711,7528.86666667,0.933121502334,7493,3,0.932801375711,7528.86666667,0.923895442021,8526.67857143,0.914208445274,9612,2,0.914208445274,9612,0.920222422549,8938.2,0.91417274342,9616,2,0.91417274342,9616,0.918297524644,9153.86363636,0.91417274342,9616,2,0.91417274342,9616
112042,9590,8,1.03824756193,-4285.33333333,1.42835722318,-47994,3,1.03824756193,-4285.33333333,0.933151258754,7489.86666667,0.933025115582,7504,2,0.933025115582,7504,0.924221975433,8490.32142857,0.914433873012,9587,2,0.914433873012,9587,0.920514132597,8905.75555556,0.914407097338,9590,2,0.914407097338,9590,0.918570985015,9123.46969697,0.914407097338,9590,2,0.914407097338,9590
112044,9640,8,1.03738561041,-4188.83333333,1.42717146835,-47862,3,1.03738561041,-4188.83333333,0.932602072995,7551.53333333,0.933151262004,7490,3,0.932602072995,7551.53333333,0.923692286704,8549.82142857,0.913980222056,9638,2,0.913980222056,9638,0.920016541121,8961.66666667,0.913962371925,9640,2,0.913962371925,9640,0.918090214559,9177.5,0.913962371925,9640,2,0.913962371925,9640
112045,9692,8,1.03648831571,-4088.33333333,1.42706948101,-47851,3,1.03648831571,-4088.33333333,0.932075505377,7610.6,0.931982685528,7621,2,0.931982685528,7621,0.923214206027,8603.46428571,0.913516890535,9690,2,0.913516890535,9690,0.919544032408,9014.68888889,0.913499040564,9692,2,0.913499040564,9692,0.917620625912,9230.1969697,0.913499040564,9692,2,0.913499040564,9692
112046,9607,8,1.03774491429,-4229.16666667,1.42639630152,-47776,3,1.03774491429,-4229.16666667,0.932952537351,7512.4,0.933268479018,7477,3,0.932952537351,7512.4,0.924034388937,8511.64285714,0.914267354479,9606,2,0.914267354479,9606,0.920341248733,8925.44444444,0.914258429574,9607,2,0.914258429574,9607,0.918405806273,9142.3030303,0.914258429574,9607,2,0.914258429574,9607
112050,9708,8,1.03686746988,-4131,1.42753235163,-47905,3,1.03686746988,-4131,0.93198810055,7620.73333333,0.931842927265,7637,2,0.931842927265,7637,0.923116593358,8614.78571429,0.913386880857,9705,2,0.913386880857,9705,0.919430809658,9027.77777778,0.913360107095,9708,2,0.913360107095,9708,0.917499222479,9244.21212121,0.913360107095,9708,2,0.913360107095,9708
112051,9633,8,1.03733419009,-4183.33333333,1.42582395516,-47714,3,1.03733419009,-4183.33333333,0.932749670537,7535.46666667,0.933208985194,7484,3,0.932749670537,7535.46666667,0.923794267151,8538.92857143,0.914074840921,9628,2,0.914074840921,9628,0.920105626505,8952.24444444,0.914030218383,9633,2,0.914030218383,9633,0.918172542103,9168.84848485,0.914030218383,9633,2,0.914030218383,9633
112065,9577,8,1.03795565074,-4253.5,1.42809976353,-47975,3,1.03795565074,-4253.5,0.93315902973,7490.53333333,0.933119171909,7495,2,0.933119171909,7495,0.92428596924,8484.89285714,0.914558515147,9575,2,0.914558515147,9575,0.92060441113,8897.46666667,0.914540668362,9577,2,0.914540668362,9577,0.918675038431,9113.68181818,0.914540668362,9577,2,0.914540668362,9577
112066,9658,8,1.03746155539,-4198.16666667,1.42759623793,-47919,3,1.03746155539,-4198.16666667,0.932488593031,7565.73333333,0.932869915942,7523,3,0.932488593031,7565.73333333,0.923578197542,8564.28571429,0.913836489212,9656,2,0.913836489212,9656,0.919891254558,8977.46666667,0.913818642586,9658,2,0.913818642586,9658,0.91795905984,9194,0.913818642586,9658,2,0.913818642586,9658
112076,9625,8,1.03753405427,-4206.66666667,1.42837003462,-48010,3,1.03753405427,-4206.66666667,0.932759318082,7536.06666667,0.932715300332,7541,2,0.932715300332,7541,0.923873404781,8531.96428571,0.914147542739,9622,2,0.914147542739,9622,0.920189078046,8944.88888889,0.914120775188,9625,2,0.914120775188,9625,0.91825825441,9161.28787879,0.914120775188,9625,2,0.914120775188,9625
112077,9545,8,1.03822966948,-4284.66666667,1.42799147015,-47968,3,1.03822966948,-4284.66666667,0.93346835955,7456.66666667,0.933563532214,7446,3,0.93346835955,7456.66666667,0.924586285704,8452.14285714,0.914844258858,9544,2,0.914844258858,9544,0.920902593753,8865,0.91483533642,9545,2,0.91483533642,9545,0.918972102783,9081.36363636,0.91483533642,9545,2,0.91483533642,9545
112082,9691,8,1.0372837149,-4178.83333333,1.42819542835,-47993,3,1.0372837149,-4178.83333333,0.932147891722,7605,0.932121125604,7608,2,0.932121125604,7608,0.923291174574,8597.67857143,0.913545439946,9690,2,0.913545439946,9690,0.919606082055,9010.71111111,0.913536517907,9691,2,0.913536517907,9691,0.917674857099,9227.16666667,0.913536517907,9691,2,0.913536517907,9691
112083,9653,8,1.03679713546,-4124.33333333,1.42644290392,-47797,3,1.03679713546,-4124.33333333,0.932477420007,7568.13333333,0.932799800148,7532,3,0.932477420007,7568.13333333,0.923595205594,8563.67857143,0.913894167715,9651,2,0.913894167715,9651,0.919923628026,8975.2,0.913876323796,9653,2,0.913876323796,9653,0.917999485771,9190.86363636,0.913876323796,9653,2,0.913876323796,9653
112085,9531,8,1.03846634251,-4311.5,1.42755051969,-47922,3,1.03846634251,-4311.5,0.933713996818,7429.66666667,0.933675335683,7434,2,0.933675335683,7434,0.924783168386,8430.67857143,0.914993085605,9528,2,0.914993085605,9528,0.921074581295,8846.35555556,0.914966320203,9531,2,0.914966320203,9531,0.919131043675,9064.1969697,0.914966320203,9531,2,0.914966320203,9531
112086,9722,8,1.03628761249,-4067.33333333,1.4263868815,-47792,3,1.03628761249,-4067.33333333,0.931857680709,7637.8,0.932096782827,7611,3,0.931857680709,7637.8,0.92298451954,8632.35714286,0.913289795336,9719,2,0.913289795336,9719,0.91931195689,9044,0.913263030173,9722,2,0.913263030173,9722,0.917387298389,9259.72727273,0.913263030173,9722,2,0.913263030173,9722
112091,9552,8,1.03727477377,-4178.16666667,1.42427135096,-47557,3,1.03727477377,-4178.16666667,0.933360097302,7469.73333333,0.933241741085,7483,2,0.933241741085,7483,0.924510314961,8461.71428571,0.914801366747,9550,2,0.914801366747,9550,0.920835749525,8873.6,0.914783524101,9552,2,0.914783524101,9552,0.918910041435,9089.45454545,0.914783524101,9552,2,0.914783524101,9552
112092,9633,8,1.03748557732,-4201.83333333,1.42794311815,-47969,3,1.03748557732,-4201.83333333,0.932664834838,7547.73333333,0.932956856868,7515,3,0.932664834838,7547.73333333,0.923796970346,8541.75,0.91407950612,9631,2,0.91407950612,9631,0.92011918781,8954,0.914061663633,9633,2,0.914061663633,9633,0.918191793754,9170.04545455,0.914061663633,9633,2,0.914061663633,9633
112095,9663,8,1.03686456428,-4132.33333333,1.4267362505,-47835,3,1.03686456428,-4132.33333333,0.93238354372,7579.46666667,0.932004103662,7622,2,0.932004103662,7622,0.923542212282,8570.53571429,0.913814175476,9661,2,0.913814175476,9661,0.919860435841,8983.24444444,0.913796333467,9663,2,0.913796333467,9663,0.917930948722,9199.53030303,0.913796333467,9663,2,0.913796333467,9663
112096,9576,8,1.03787824722,-4246,1.42818655438,-47998,3,1.03787824722,-4246,0.933147183367,7493.93333333,0.933369611761,7469,3,0.933147183367,7493.93333333,0.924291296236,8486.64285714,0.914599985727,9573,2,0.914599985727,9573,0.920620024106,8898.17777778,0.914573222952,9576,2,0.914573222952,9576,0.918696041921,9113.84848485,0.914573222952,9576,2,0.914573222952,9576
112103,9644,8,1.03650809226,-4092.66666667,1.42522501628,-47669,3,1.03650809226,-4092.66666667,0.932637544639,7551.53333333,0.932446054075,7573,2,0.932446054075,7573,0.92372034137,8551.17857143,0.914007653676,9640,2,0.914007653676,9640,0.920037624129,8964.02222222,0.913971972204,9644,2,0.913971972204,9644,0.918107643971,9180.37878788,0.913971972204,9644,2,0.913971972204,9644
112104,9662,8,1.03666833179,-4110.66666667,1.42537286805,-47686,3,1.03666833179,-4110.66666667,0.932440115131,7573.73333333,0.932901591379,7522,3,0.932440115131,7573.73333333,0.923525412627,8573.10714286,0.913856775851,9657,2,0.913856775851,9657,0.919855967078,8984.46666667,0.913812174409,9662,2,0.913812174409,9662,0.917932942138,9200.04545455,0.913812174409,9662,2,0.913812174409,9662
112108,9639,8,1.03717992174,-4168.16666667,1.42583044921,-47739,3,1.03717992174,-4168.16666667,0.932614383749,7554.46666667,0.932404467121,7578,2,0.932404467121,7578,0.923756556178,8547.5,0.914038248831,9637,2,0.914038248831,9637,0.920078456092,8959.84444444,0.914020408891,9639,2,0.914020408891,9639,0.918150895619,9175.93939394,0.914020408891,9639,2,0.914020408891,9639
112109,9599,8,1.03786047507,-4244.5,1.42799418423,-47982,3,1.03786047507,-4244.5,0.933057411388,7504.86666667,0.93306514196,7504,3,0.933057411388,7504.86666667,0.924154489954,8502.96428571,0.91440473111,9596,2,0.91440473111,9596,0.920461138515,8917.02222222,0.914377971439,9599,2,0.914377971439,9599,0.918525585354,9134.01515152,0.914377971439,9599,2,0.914377971439,9599
112112,9826,8,1.03539020503,-3967.66666667,1.42591337234,-47750,3,1.03539020503,-3967.66666667,0.93092443271,7744.2,0.930596189525,7781,2,0.930596189525,7781,0.922097035617,8733.85714286,0.912364421293,9825,2,0.912364421293,9825,0.91841690056,9146.44444444,0.912355501641,9826,2,0.912355501641,9826,0.916488273631,9362.66666667,0.912355501641,9826,2,0.912355501641,9826
112113,9597,8,1.03783979854,-4242.33333333,1.42743482023,-47921,3,1.03783979854,-4242.33333333,0.933075855015,7503.06666667,0.933602704414,7444,3,0.933075855015,7503.06666667,0.924147320752,8504.07142857,0.914425624147,9594,2,0.914425624147,9594,0.920464570964,8916.95555556,0.91439886543,9597,2,0.91439886543,9597,0.918534573749,9133.33333333,0.91439886543,9597,2,0.91439886543,9597
112117,9630,8,1.03783547544,-4242,1.42692901166,-47866,3,1.03783547544,-4242,0.93289391142,7523.73333333,0.93246340876,7572,2,0.93246340876,7572,0.923945521197,8527,0.914143261058,9626,2,0.914143261058,9626,0.92022896716,8943.68888889,0.914107584042,9630,2,0.914107584042,9630,0.91828125435,9162.06060606,0.914107584042,9630,2,0.914107584042,9630
112119,9532,8,1.03867914151,-4336.66666667,1.42924036069,-48126,3,1.03867914151,-4336.66666667,0.933618149763,7442.66666667,0.933927345053,7408,3,0.933618149763,7442.66666667,0.924728254291,8439.39285714,0.915009944791,9529,2,0.915009944791,9529,0.921046784617,8852.15555556,0.914983187506,9532,2,0.914983187506,9532,0.919117458263,9068.46969697,0.914983187506,9532,2,0.914983187506,9532
112121,9708,8,1.03701507003,-4150.16666667,1.42689594278,-47864,3,1.03701507003,-4150.16666667,0.932125114831,7610.2,0.932019871389,7622,2,0.932019871389,7622,0.923213059361,8609.42857143,0.913423890261,9707,2,0.913423890261,9707,0.919511559436,9024.44444444,0.913414971326,9708,2,0.913414971326,9708,0.917571735947,9241.93939394,0.913414971326,9708,2,0.913414971326,9708
112122,9692,8,1.03729419739,-4181.5,1.42750753643,-47933,3,1.03729419739,-4181.5,0.93228625961,7592.2,0.932537771356,7564,3,0.93228625961,7592.2,0.923350712362,8594.07142857,0.913567364121,9691,2,0.913567364121,9691,0.919651411459,9008.84444444,0.913558445265,9692,2,0.913558445265,9692,0.917712740397,9226.21212121,0.913558445265,9692,2,0.913558445265,9692
112129,9772,8,1.03578467658,-4012.5,1.42386893667,-47528,3,1.03578467658,-4012.5,0.931511622031,7679.53333333,0.931507460157,7680,2,0.931507460157,7680,0.922611137937,8677.53571429,0.912868214289,9770,2,0.912868214289,9770,0.918923739621,9091,0.91285037769,9772,2,0.91285037769,9772,0.91699130628,9307.68181818,0.91285037769,9772,2,0.91285037769,9772
112131,9633,8,1.03731052668,-4183.66666667,1.42735728746,-47920,3,1.03731052668,-4183.66666667,0.932761383263,7539.53333333,0.933265555466,7483,3,0.932761383263,7539.53333333,0.923839718085,8539.92857143,0.91410938991,9631,2,0.91410938991,9631,0.920157078179,8952.86666667,0.914091553629,9633,2,0.914091553629,9633,0.91822713855,9169.27272727,0.914091553629,9633,2,0.914091553629,9633
112132,9680,8,1.03659823541,-4103.83333333,1.42645275211,-47819,3,1.03659823541,-4103.83333333,0.932271489554,7594.53333333,0.931964113723,7629,2,0.931964113723,7629,0.923412011864,8587.96428571,0.913699925088,9677,2,0.913699925088,9677,0.919732894168,9000.51111111,0.913673170906,9680,2,0.913673170906,9680,0.917804800403,9216.71212121,0.913673170906,9680,2,0.913673170906,9680
112133,9614,8,1.03733512882,-4186.5,1.42611006573,-47781,3,1.03733512882,-4186.5,0.93299088285,7513.93333333,0.933008124281,7512,3,0.93299088285,7513.93333333,0.924045234549,8517.03571429,0.914316035422,9608,2,0.914316035422,9608,0.920349545232,8931.44444444,0.914262527534,9614,2,0.914262527534,9614,0.918412766874,9148.62121212,0.914262527534,9614,2,0.914262527534,9614
112151,9688,8,1.03682089326,-4129.5,1.42684416546,-47871,3,1.03682089326,-4129.5,0.932201525919,7603.66666667,0.932020222735,7624,2,0.932020222735,7624,0.923350151645,8596.35714286,0.913643213168,9685,2,0.913643213168,9685,0.919672980575,9008.75555556,0.913616463518,9688,2,0.913616463518,9688,0.917745906966,9224.87878788,0.913616463518,9688,2,0.913616463518,9688
112152,9679,8,1.03678341299,-4125.33333333,1.42646586775,-47829,3,1.03678341299,-4125.33333333,0.932261573579,7597,0.93263606534,7555,3,0.932261573579,7597,0.923399238788,8590.92857143,0.913733147871,9675,2,0.913733147871,9675,0.919734130664,9001.97777778,0.913697481989,9679,2,0.913697481989,9679,0.917813378813,9217.39393939,0.913697481989,9679,2,0.913697481989,9679
112153,9600,8,1.03810122481,-4273.16666667,1.4277638583,-47975,3,1.03810122481,-4273.16666667,0.933172243869,7494.93333333,0.932886324931,7527,2,0.932886324931,7527,0.924238380987,8496.89285714,0.914411562776,9599,2,0.914411562776,9599,0.920522659026,8913.62222222,0.914402646385,9600,2,0.914402646385,9600,0.918575382277,9132.01515152,0.914402646385,9600,2,0.914402646385,9600
112154,9671,8,1.03661334712,-4106.33333333,1.42505840184,-47672,3,1.03661334712,-4106.33333333,0.93234600044,7587.66666667,0.932690764485,7549,3,0.93234600044,7587.66666667,0.923481806903,8581.82142857,0.913797100416,9668,2,0.913797100416,9668,0.919813034855,8993.28888889,0.913770351481,9671,2,0.913770351481,9671,0.917890362872,9208.92424242,0.913770351481,9671,2,0.913770351481,9671
112159,9583,8,1.03732796001,-4186.66666667,1.4256635669,-47742,3,1.03732796001,-4186.66666667,0.933188895526,7493.46666667,0.933041485748,7510,2,0.933041485748,7510,0.92430484529,8489.89285714,0.914576627823,9581,2,0.914576627823,9581,0.920623004445,8902.84444444,0.914558795995,9583,2,0.914558795995,9583,0.918693483575,9119.25757576,0.914558795995,9583,2,0.914558795995,9583
112161,9616,8,1.03775525064,-4234.66666667,1.42687743512,-47879,3,1.03775525064,-4234.66666667,0.932963626691,7518.86666667,0.933140753025,7499,3,0.932963626691,7518.86666667,0.924039040818,8519.85714286,0.91429284689,9613,2,0.91429284689,9613,0.920347040811,8933.95555556,0.914266099625,9616,2,0.914266099625,9616,0.918412195888,9150.96969697,0.914266099625,9616,2,0.914266099625,9616
112164,9607,8,1.03740059199,-4195,1.42828358475,-48038,3,1.03740059199,-4195,0.932882802563,7528.13333333,0.932598694768,7560,2,0.932598694768,7560,0.924065908593,8517.07142857,0.914357547876,9606,2,0.914357547876,9606,0.920394937572,8928.82222222,0.91434863236,9607,2,0.91434863236,9607,0.918471113186,9144.60606061,0.91434863236,9607,2,0.91434863236,9607
112165,9570,8,1.03809120492,-4272.5,1.42892167789,-48110,3,1.03809120492,-4272.5,0.93329886031,7481.53333333,0.933437346766,7466,3,0.93329886031,7481.53333333,0.924408556272,8478.71428571,0.914706013462,9567,2,0.914706013462,9567,0.920733047049,8890.97777778,0.914679267151,9570,2,0.914679267151,9570,0.918806844354,9107.03030303,0.914679267151,9570,2,0.914679267151,9570
112169,9593,8,1.03754156674,-4211,1.42615161052,-47801,3,1.03754156674,-4211,0.933208521665,7491.93333333,0.933127691252,7501,2,0.933127691252,7501,0.924268291596,8494.75,0.914504007346,9590,2,0.914504007346,9590,0.920569458189,8909.64444444,0.914477261989,9593,2,0.914477261989,9593,0.918631032125,9127.07575758,0.914477261989,9593,2,0.914477261989,9593
112170,9655,8,1.03721731895,-4174.66666667,1.42673620398,-47867,3,1.03721731895,-4174.66666667,0.9326141868,7558.66666667,0.932816261032,7536,3,0.9326141868,7558.66666667,0.923690125957,8559.67857143,0.913960952126,9651,2,0.913960952126,9651,0.920001188672,8973.46666667,0.913925291968,9655,2,0.913925291968,9655,0.918067948811,9190.31818182,0.913925291968,9655,2,0.913925291968,9655
112173,9581,8,1.03814792033,-4279.16666667,1.42823139258,-48036,3,1.03814792033,-4279.16666667,0.933258449003,7486.6,0.933156820269,7498,2,0.933156820269,7498,0.92436841817,8483.82142857,0.914596204078,9580,2,0.914596204078,9580,0.920673325033,8898.31111111,0.914587289276,9581,2,0.914587289276,9581,0.91873685911,9115.53030303,0.914587289276,9581,2,0.914587289276,9581
112174,9729,8,1.03547762108,-3979.66666667,1.42284308307,-47432,3,1.03547762108,-3979.66666667,0.931899251758,7639.13333333,0.932025246492,7625,3,0.931899251758,7639.13333333,0.923007368654,8636.57142857,0.913286501328,9727,2,0.913286501328,9727,0.91932830543,9049.26666667,0.913268671885,9729,2,0.913268671885,9729,0.917400240211,9265.54545455,0.913268671885,9729,2,0.913268671885,9729
